id,stepindex,recipe_id,stepamount,steptitle
931,1,687,2 oz,Rum (light)
932,2,474,1/2 oz,Rum
933,3,744,Garnish,Lemons
934,3,740,1 oz,Sambuca (white)
935,6,676,{null},Recommended Bitters: Campari
936,1,773,3/4 oz,Brandy (apricot)
937,0,802,{null},Tools: Shaker
938,1,779,Fill 3/4,Ice
939,4,451,1/2 oz,Tequila
940,6,548,{null},Strain into glass
942,7,653,1 oz,Sweet-and-Sour
943,2,762,1 oz,Midori
944,1,683,1/2 oz,Irish Cream
945,2,471,1 1/2 oz,Tequila
946,0,800,{null},Tools: Sieve
947,7,546,{null},Swirl in glass to coat
948,3,737,2 limes,Limes
949,4,784,1/2 oz,Blue Curacao
950,0,808,1 oz,Bourbon
951,3,748,2 oz,Sweet-and-Sour
953,2,816,2 oz,Vodka (vanilla)
954,4,687,1 oz,Rum
955,1,788,1 oz,Peaches
956,2,763,1 dash,Orange Juice
958,2,766,1 1/2 oz,Vodka
959,3,491,1/2 oz,Triple Sec
960,11,785,{null},Garnish with a cherry and an orange slice
961,7,644,{null},Pour over ice
962,3,498,{null},Rum (white)1/2 oz
965,0,844,Fill,Ice
966,5,543,1 dash,Sugar Syrup
967,6,679,{null},Shake
968,1,454,1 oz,Midori
969,3,497,2/3 oz,Vermouth (dry)
970,3,746,1 bottle,Vodka
971,5,698,{null},Garnish with mint leaves
972,10,591,1 sprig,Mint
973,2,769,2 oz,Cranberry Juice
974,1,460,Fill 3/4,Ice
975,7,673,{null},Strain into glass
976,5,695,{null},Shake
977,3,749,1/2 oz,Sugar Syrup
978,3,40,1 tsp,Maple Syrup
979,5,499,2/3 oz,Triple Sec
980,1,784,1 oz,Vodka
982,8,606,{null},Strain into glass
983,1,792,1 oz,Kiwi Liqueur
984,4,670,2 oz,Orange Cola
985,4,723,{null},Shake
986,2,502,1 oz,Sugar Syrup
988,3,639,6 oz,Milk
989,0,850,{null},Tools: Shaker
990,0,706,Fill 1/2,Ice
991,8,721,{null},Garnish with a pineapple slice an a cherry
992,9,485,2 tbsp,Grenadine
994,3,627,3/4 oz,Lemon Juice
995,1,796,1 oz,Schnapps (butterscotch)
996,5,697,2 tsp,Eggs
997,1,790,2 oz,Brandy
998,7,582,{null},Stir
999,6,689,{null},Lemon Juice1/2 tsp
1000,4,460,1/2 oz,Coffee Liqueur
1001,2,774,1 oz,Vodka (melon)
1004,3,761,{null},Stir
1006,1,670,4 oz,Ice Cream (vanilla)
1007,0,708,Fill,Ice
1010,5,548,{null},Stir
1011,2,771,2 tsp,Strawberry Liqueur
1012,2,662,1 1/2 oz,Vermouth
1013,0,89,{null},Tools: Mixing Glass
1015,0,405,{null},Tools: Mixing Glass
1016,0,403,1/2 oz,Tequila
1017,1,505,1 oz,Kahlua
1018,7,658,{null},Shake
1019,3,753,Fill 1/2,Grapefruit Juice
1020,10,581,1 oz,Pineapple Juice
1022,4,742,{null},Recommended Schnapps: Goldschlager
1023,6,565,{null},Shake
1024,0,853,{null},Tools: Shaker
1026,3,760,{null},Let ice cream soften
1027,1,797,1 oz,Jack Daniel's
1028,7,586,4 oz,Club Soda
1029,9,616,Garnish,Mint
1030,2,663,2 oz,Gin
1031,2,772,1/2 oz,Triple Sec
1032,3,641,1 oz,Vermouth (sweet)
1033,0,819,3-4 cubes,Ice
1034,3,751,1/2 oz,Amaretto
1035,0,817,Fill,Ice
1036,7,675,{null},Strain into glass
1037,0,526,Fill,Ice
1038,6,560,{null},Strain into a chilled glass
1040,4,740,{null},Shake
1041,5,711,{null},Shake
1042,0,705,{null},Tools:Shaker
1043,3,756,8 oz,Schnapps (peach)
1044,8,649,{null},Garnish with a cherry
1047,9,510,{null},Strain shaker contents into glass
1049,4,505,2 oz,Club Soda
1051,8,642,Garnish,Lemons
1052,5,702,{null},Strain into glass
1053,1,799,1 oz,Orange Liqueur
1055,3,513,1/2 oz,Vermouth (dry)
1056,5,710,{null},Shake
1058,3,759,1 oz (white),Creme de Cacao
1059,4,801,1/4 oz,Chocolate Syrup
1060,6,695,{null},Strain into chilled glass
1061,0,395,{null},Tools: Shaker
1062,5,715,{null},Shake
1063,0,821,Fill,Ice
1064,4,737,{null},Muddle ingredients
1065,0,758,{null},Tools: Shaker
1066,2,778,1/2 oz,Vermouth
1067,1,804,1/2 oz,Orange Juice
1068,4,786,3 dashes,Tabasco Sauce
1069,10,794,{null},Recommended Schnapps: Lemon Tattoo
1070,6,570,{null},Recommended Bitters: Angostura
1071,1,474,1/2 oz (orange),Vodka
1072,0,860,Fill 1/2,Ice
1073,2,783,{null},Wait 2 minutes to allow Scotch to breathe
1074,2,498,1/2 oz,Gin
1076,2,773,1 1/2 oz,Gin
1077,4,802,1/2 oz,Orgeat Syrup
1078,5,679,1/2 oz,Lemon Juice
1079,2,779,1 1/2 oz,Vodka
1080,8,546,{null},Strain into glass
1082,3,762,1 1/2 oz,Cranberry Juice
1083,10,785,{null},Strain into ice-filled glass
1086,4,746,{null},Cover with plastic wrap
1087,2,683,1/2 oz,Sambuca (black)
1088,1,471,Fill 3/4,Ice
1089,8,644,{null},Stir well
1090,3,769,{null},Stir
1091,3,514,1 oz,Madeira
1092,0,451,Fill,Ice
1093,0,713,{null},Tools: Blender
1095,6,653,2 oz,Orange Juice
1096,1,801,1/2 oz,Vodka
1097,4,800,1 tsp,Maraschino Liqueur
1098,0,718,3-4 cubes,Ice
1099,3,816,1 oz,Vanilla Liqueur
1100,1,786,Fill 3/4,Ice
1101,4,474,1 oz,Schnapps (peach)
1102,5,707,1/2 oz,Triple Sec
1103,0,608,3 oz,Orange Juice
1104,2,788,1 oz,Rum (white)
1105,3,763,4 dashes,Tabasco Sauce
1106,0,422,2 oz,Vodka
1107,7,589,{null},Garnish with a maraschino cherry
1108,4,639,{null},Garnish with grated chocolate on top
1109,1,802,Fill,Ice
1110,3,766,1/2 oz,Sherry
1111,2,491,1 1/2 oz,Gin
1112,1,808,1 oz,Grenadine
1113,5,717,{null},Shake
1114,2,497,1 oz,Cognac
1115,0,687,{null},Tools: Blender
1118,10,485,{null},Shake well
1119,7,606,{null},Shake
1120,0,693,Fill,Ice
1121,4,471,3 oz,Pineapple Juice
1122,2,784,1 oz,Rum (white)
1123,6,582,1 splash,Grenadine
1124,5,560,{null},Shake well
1125,7,721,{null},Pour into glass
1126,1,800,3 oz,Peaches
1127,6,711,{null},Pour into glass
1129,2,792,3 oz,Cola
1131,6,697,1 dash,Bitters
1132,5,725,{null},Stir
1133,5,565,1 shot,Sweet-and-Sour
1135,3,631,1/2 oz,Vermouth (sweet)
1137,5,269,2 oz,Cranberry Juice
1139,2,790,1 oz,Brandy (apricot)
1140,6,702,{null},Recommended Schnapps: DeKuyper Sour Apple Pucker
1141,3,662,{null},Stir
1142,0,724,{null},Tools: Saucepan
1143,4,753,{null},Stir
1145,6,710,{null},Strain into glass
1146,4,641,{null},Stir
1147,0,828,{null},Tools: Shaker
1149,4,760,{null},Stir ingredients
1151,6,715,{null},Strain into glass
1152,3,774,1 oz,Schnapps (peach)
1153,5,723,{null},Strain into chilled glass
1154,8,658,{null},Strain into glass
1155,5,570,{null},Garnish with a maraschino cherry and a lemon twist
1156,9,794,{null},Strain into glass
1157,2,670,4 oz,Vodka
1160,0,460,{null},Tools: Shaker
1162,7,689,1 tsp,Grenadine
1163,5,722,{null},Shake
1164,8,675,{null},Garnish with a lemon wedge
1165,3,771,2 tsp,Passion Fruit Juice
1168,5,726,{null},Stir
1170,3,663,1/4 oz,Vermouth (dry)
1171,11,581,1 oz,Sweet-and-Sour
1172,4,708,2 oz,Orange Juice
1173,9,785,{null},Shake well
1174,0,809,{null},Tools: Shaker
1175,10,510,3 oz,Club Soda
1176,2,797,Fill,Coca-Cola
1177,3,772,1 tsp,Creme de Noyaux
1179,0,836,2 cups,Sprite
1181,5,720,1 dash,Brandy (apricot)
1182,5,729,1 tsp,Grenadine
1183,7,695,{null},Garnish with a sprinkle of nutmeg
1184,2,804,{null},Recommended Orange Juice: Sunny Delight
1186,1,706,1 3/4 oz,Vodka
1187,6,586,{null},Strain into glass with Ice
1188,0,437,{null},Tools: Shaker
1189,0,832,2 oz,Whiskey
1190,4,705,1 oz,Lime Juice
1191,6,717,{null},Pour contents into glass
1192,3,783,{null},Sip gently
1193,5,730,{null},Stir
1195,0,823,3 oz,Passion Fruit Liqueur
1196,1,817,1 1/2 oz,Cognac
1197,2,504,1 oz,7-Up
1198,4,541,{null},Stir
1199,1,708,3/4 oz,Vodka
1200,2,799,1 oz,Pernod
1202,0,738,2 oz,Brandy
1203,2,513,1/2 oz,Vermouth (sweet)
1205,5,740,{null},Strain into chilled glass
1206,0,739,Fill 3/4,Ice
1207,5,731,{null},Stir
1208,0,841,{null},Tools: Shaker
1209,4,769,{null},Garnish with mint leaves
1210,3,778,1/2 oz,Chartreuse (yellow)
1211,9,649,{null},Recommended Bourbon: Wild Turkey
1213,1,498,1/2 oz,Vodka
1215,1,819,1 oz,Midori
1216,3,773,3/4 oz,Vermouth (dry)
1217,9,642,Garnish,Cherries (maraschino)
1218,1,705,Fill,Ice
1219,3,779,1/2 oz,Vermouth (dry)
1220,12,733,{null},Recommended Orange Liqueur: Mandarine Napoleon
1221,0,839,{null},Tools: Mixing Glass
1222,6,589,{null},Strain into glass
1223,0,835,1 tbsp,Peppers
1224,6,725,{null},Strain into glass
1226,1,821,1 oz,Rum (spiced)
1227,0,782,{null},Tools: Mixing Glass
1228,5,737,Fill,Ice
1229,11,485,{null},Strain into ice-filled glass
1230,2,514,3 oz,Vodka
1231,2,801,1 oz,Amaretto
1232,5,653,2 oz,Cranberry Juice
1233,6,606,1/2 tsp,Sugar Syrup
1234,6,723,{null},Garnish with an orange twist
1235,6,707,3/4 oz,Sweet-and-Sour
1236,2,800,{null},Puree peaches by forcing through sieve
1237,6,594,{null},Recommended Whiskey: Southern Comfort
1238,4,498,1/2 oz,Whiskey
1239,2,786,2 oz,Tequila
1240,2,802,2 oz,Gin
1242,6,721,{null},Blend at high speed
1243,3,788,12 oz,Orange Juice
1244,4,713,5 oz,Sweet-and-Sour
1245,7,697,{null},Shake
1246,1,491,Fill 1/2,Ice
1247,5,746,{null},Place in freezer overnight
1249,6,722,{null},Strain into glass
1250,2,808,8 oz,Coca-Cola
1251,9,644,{null},Garnish with pineapple wedge and an orange slice
1252,1,497,3-4 cubes,Ice
1253,1,718,2 oz,Rum
1254,1,608,1 1/2 oz,Champagne
1255,6,701,{null},Garnish with a green olive or two
1256,0,849,12 oz,Champagne
1258,0,439,1/2 oz,Gin
1259,4,662,{null},Recommended Whiskey: Canadian Club
1260,5,582,1 oz,Tequila
1261,3,543,3/4 oz,Brandy
1262,3,784,1 oz,Cointreau
1263,0,847,{null},Tools: Shaker
1265,5,586,{null},Shake
1267,1,713,1 1/2 oz,Tequila
1268,2,631,2 oz,Gin
1269,6,269,2 oz,Orange Juice
1270,6,730,{null},Strain into glass
1271,4,491,2 tsp,Lemon Juice
1272,8,689,{null},Shake
1273,0,752,Fill,Ice
1274,4,497,1/3 oz,Triple Sec
1275,5,749,{null},Shake
1276,0,887,{null},Tools: Shaker
1277,3,499,1 oz,Vermouth (dry)
1278,12,581,{null},Shake
1279,0,848,1 1/2 oz,Schnapps (cinnamon)
1280,3,790,1 oz,Lime Juice
1281,6,720,{null},Shake
1282,0,891,{null},Tools: Shaker
1283,11,510,{null},Serve with swizzle stick
1285,4,724,1 oz,Kahlua
1286,1,612,2 oz,Gin
1287,7,711,Garnish,Cherries (maraschino)
1288,6,729,{null},Shake
1289,6,740,{null},Recommended Triple Sec: Cointreau
1290,6,731,{null},Recommended Whiskey: Jack Daniel's
1291,0,443,{null},Tools: Shaker
1292,4,828,1/2 oz,Lemon Juice
1293,4,834,2 oz,Light Cream
1294,4,831,4 oz,Grapefruit Juice
1296,3,670,2 oz,Cola
1299,5,627,{null},Shake well
1300,0,855,Fill 1/2,Ice
1301,7,710,Fill,Club Soda
1302,5,589,{null},Shake
1303,5,641,{null},Strain into glass
1306,4,783,{null},Keep liquid centered on your tongue
1307,8,768,{null},Recommended Vodka: Absolut Mandrin
1308,3,541,3 oz,Cranberry Juice
1309,1,724,6 oz,Milk
1310,3,797,1 oz syrup,Grenadine
1311,8,794,{null},Shake
1312,8,650,{null},Garnish with a lemon twist
1313,0,861,{null},Tools: Mixing Glass
1314,8,785,2 tbsp,Grenadine
1315,3,548,1 oz,Gin (dry)
1316,5,594,{null},Squeeze lime into glass
1317,9,675,{null},Recommended Vodka: Absolut Citron
1318,1,828,Fill 1/2,Ice
1319,4,778,{null},Recommended Scotch: Johnnie Walker
1320,1,834,Fill 3/4,Ice
1321,1,831,3/4 oz,Vodka
1324,1,832,2 oz,Schnapps (cinnamon)
1325,2,706,3/4 oz,Kahlua
1327,5,593,1 oz,Lime Juice
1329,1,836,1 1/2 oz,Schnapps (peach)
1330,6,746,{null},Skim Hardened Fat
1331,5,751,2 oz,Pineapple Juice
1333,5,701,{null},Strain into glass
1334,2,817,3/4 oz,Amaretto
1336,2,708,3/4 oz (light),Rum
1337,1,504,1 oz,Tequila
1338,11,733,{null},Pour into glass
1339,3,799,5 oz,Lemonade
1340,0,505,Fill,Ice
1341,1,823,1 1/2 oz,Grand Marnier
1342,7,634,1 oz,Midori
1343,1,513,1 1/2 oz,Gin
1344,5,721,1 cup,Ice
1345,12,485,{null},Garnish with a cherry and an orange slice
1346,3,660,{null},Mint Garnish
1348,7,707,{null},Stir
1349,2,819,1 oz,Vodka
1350,7,723,{null},Recommend Triple Sec: Cointreau
1352,3,800,{null},Spoon into chilled Wine Goblet
1353,2,705,2 oz,Vodka
1354,0,454,Fill,Ice
1355,5,756,1 splash,Sweet-and-Sour
1356,0,858,{null},Tools: Mixing Glass
1357,1,739,2 oz,Scotch
1358,4,841,1 oz,Cointreau
1359,4,844,1 splash,Orange Juice
1360,6,737,1 1/2 oz,Tequila
1361,1,738,1/2 oz,Triple Sec
1362,5,759,{null},Shake
1363,6,749,{null},Strain into glass
1365,2,821,1 oz,Schnapps (root beer)
1367,0,857,{null},Tools: Shaker
1368,7,722,{null},Garnish with a cherry and a lemon slice
1370,2,608,{null},Garnish with an orange twist
1371,5,606,1 oz,Pineapple Juice
1372,1,514,Fill 1/2,Ice
1374,6,620,Fill,Lemon-Lime Cola
1375,1,835,2 oz,Vodka
1376,3,801,1/2 oz (dark),Creme de Cacao
1377,8,697,{null},Strain into glass
1378,4,513,1/2 oz,Creme de Cacao (white)
1379,3,679,1/4 oz,Brandy (cherry)
1381,3,672,{null},Garnish with a lemon twist
1382,0,906,{null},Tools: Mixing Glass
1383,3,802,1/2 oz,Elderflower Liqueur
1384,6,627,{null},Strain into chilled glass
1385,0,869,Fill,Ice
1386,3,786,1 dash,Lemon Juice
1387,2,718,5 oz,Cola
1388,7,269,{null},Shake
1389,5,762,{null},Stir
1390,1,841,Fill 1/2,Ice
1391,1,844,3 oz,Vodka
1392,6,641,{null},Garnish with an olive or two
1393,4,790,{null},Garnish with a twist of lime
1394,1,839,1 tsp,Water
1395,5,766,{null},Shake
1396,2,543,1/4 oz,Brandy
1397,0,876,4/5 oz,Bourbon
1399,4,514,1 oz,Brandy (cherry)
1400,7,720,{null},Strain into chilled glass
1401,0,690,{null},Tools: Shaker
1402,0,498,Fill,Ice
1403,7,729,{null},Strain into glass
1405,5,816,1 splash,Half-and-Half
1406,5,763,4 oz,Beef Bouillon
1407,1,849,1 1/2 oz,Cognac
1408,0,916,{null},Tools: Shaker
1409,11,750,{null},Stir and serve
1410,9,694,4 oz,Champagne
1412,1,631,Fill,Ice
1413,4,850,3/4 oz,Vermouth
1414,4,847,1/2 oz,Lemon Juice
1415,2,499,1 oz,Vodka
1416,2,713,1/2 oz,Triple Sec
1417,2,724,{null},Heat milk until warm
1418,2,612,5 oz,Tonic Water
1420,3,560,1 oz,Lime Juice
1421,1,848,1 drop,Strawberry Juice
1424,7,794,1/8 oz,Grenadine
1425,0,872,{null},Tools: Shaker
1426,7,730,Garnish,Cherries
1428,0,875,{null},Tools: Mixing Glass
1429,9,689,{null},Strain into glass
1430,5,603,{null},Strain into glass
1431,4,752,1 tsp,Sugar (powdered)
1432,4,853,1/2 tsp,Sugar (powdered)
1433,0,474,Fill,Ice
1434,7,768,{null},Pour into glass
1435,2,832,{null},Recommended Whiskey: Crown Royal
1436,0,877,{null},Tools: Shaker
1437,3,565,1 1/2 shot,Grand Marnier
1438,0,651,{null},Tools: Blender
1439,6,751,{null},Shake
1440,0,867,{null},Tools:Shaker
1441,4,631,1/2 oz,Vermouth (dry)
1442,1,850,Fill 3/4,Ice
1443,1,847,Fill 1/2,Ice
1444,8,710,Garnish,Limes
1445,7,650,{null},Strain into chilled glass
1446,4,89,3 dashes,Creme de Cassis
1447,6,759,{null},Strain into glass
1448,0,922,{null},Tools: Shaker
1449,3,817,{null},Stir
1450,7,746,{null},Strain back into bottle
1451,4,799,{null},Recommended Orange Liqueur: Mandarine Napoleon
1452,5,774,{null},Shake
1453,3,570,1/2 oz,Lemon Juice
1454,2,541,3 oz,Orange Juice
1455,4,855,Garnish,Lemon Peel
1456,7,646,{null},Recommended Brandy: Kirschwasser
1457,10,733,{null},Blend
1459,2,660,8 oz,Champagne
1460,2,831,3/4 oz,Schnapps (peach)
1461,0,770,{null},Tools: Shaker
1462,0,924,{null},Tools: Shaker
1463,2,823,{null},Recommended Passion Fruit Liqueur: Alize
1464,7,785,2 tbsp,Simple Syrup
1466,2,548,1 oz,Dubonnet Rouge
1467,0,862,{null},Tools: Shaker
1468,3,706,1 oz,Cream
1469,2,828,1 1/2 oz,Rum (dark)
1470,1,853,Fill 3/4,Ice
1471,1,752,1 oz,Scotch
1472,2,834,1/2 oz,Amaretto
1473,5,771,{null},Pour into glass rimmed with lime and sugar
1475,5,663,{null},Shake well
1476,3,559,{null},Recommended Tequila: Cuervo
1478,5,783,{null},Allow it to linger on the rear of the tongue
1479,5,772,1 dash,Bitters
1480,0,882,1 shot,Sake
1481,1,89,Fill 1/2,Ice
1482,2,836,1 oz,Gin
1484,4,758,3/4 oz,Lemon Juice
1485,0,879,1 oz,Rum (light)
1486,3,708,3/4 oz,Rum (coconut)
1487,8,723,{null},Recommended Rum: Myer's
1488,6,766,{null},Strain into glass over ice
1489,1,855,1 1/2 oz,Tequila
1490,0,932,{null},Tools: Shaker
1491,4,594,{null},Pour into glass
1492,5,778,{null},Recommended Vermouth: Rosso
1493,8,793,{null},Garnish with a lemon twist and an olive (if you dare)
1494,2,672,4 oz,Water
1496,0,471,{null},Tools: Shaker
1497,6,756,{null},Seal
1498,3,819,1 oz,Sweet-and-Sour
1500,6,633,{null},Strain into glass
1501,4,860,Add to taste,7-Up
1502,1,861,1 oz,Grapefruit Juice
1503,3,705,1/2 oz,Cointreau
1504,3,718,{null},Garnish with a lime wedge
1505,0,682,2/3 Fill,Ice
1507,2,739,4 oz,Water (spring)
1508,4,701,{null},Stir
1509,4,858,1/4 oz,Vermouth (dry)
1510,6,634,{null},Strain into glass
1513,2,738,2 1/2 oz,Ginger Ale
1514,8,707,1 splash,Blue Curacao
1515,8,685,{null},Strain shaker contents into glass
1516,3,821,fill,Cola
1517,1,758,Fill 3/4,Ice
1518,4,857,1/2 tsp,Grenadine
1519,5,620,1/2 oz,Sambuca (white)
1520,2,835,3 oz,Tomato Juice
1521,0,885,1/2 oz,Kahlua
1523,1,528,1/2 oz,Sambuca (white)
1524,6,763,{null},Shake
1525,5,773,{null},Shake
1526,8,269,{null},Pour into glass
1527,7,737,1/2 oz,Creme de Cassis
1528,2,679,2 oz,Dubonnet Rouge
1530,2,849,{null},Garnish with a twist of lemon
1531,7,749,Garnish,Cherries (maraschino)
1532,1,860,1 1/2 oz,Vodka
1533,0,883,Fill 1/2,Ice
1534,3,653,1/2 oz,Rum
1535,6,768,{null},Blend until smooth
1536,2,844,1 1/2 oz,Grand Marnier
1537,10,750,1 splash,Club Soda
1538,0,7,{null},Tools: Shaker
1539,8,720,{null},Garnish with a lemon twist
1540,1,858,Fill,Ice
1541,2,841,3 oz,Vodka
1542,9,697,{null},Recommended Bitters: Angostura
1544,2,839,2 tbsp,Lemon Juice
1545,6,774,{null},Strain into glass
1546,3,612,{null},Stir
1547,1,857,Fill 1/2,Ice
1548,6,816,{null},Shake
1549,3,724,{null},Ladle into glass
1550,7,627,Fill,Club Soda
1551,1,543,Fill 3/4,Ice
1552,0,890,{null},Tools: Shaker
1555,4,869,1 splash,Ginger Ale
1557,4,690,Fill,Ice
1558,6,663,{null},Strain into chilled glass
1559,1,876,1/5 oz,Tabasco Sauce
1560,4,809,1-2 tbsp,Sugar
1561,6,783,{null},Swallow
1562,3,832,{null},Recommended Schnapps: Goldschlager
1563,3,582,1 oz,Triple Sec
1565,7,751,{null},Strain into glass
1567,1,499,Fill 1/2,Ice
1568,6,650,{null},Shake well
1569,3,713,1 oz,Lime Juice
1570,2,560,2 oz,Applejack
1571,8,694,{null},Strain into glass
1572,2,848,Garnish,Whipped Cream
1573,3,586,1 oz,Lemon Juice
1574,9,733,1 tsp,Strawberry Liqueur
1577,4,543,1 dash,Grenadine
1578,4,706,{null},Float cream on top
1579,6,643,{null},Strain into glass over ice
1580,5,784,1 splash,Pineapple Juice
1581,6,646,{null},Strain into glass
1582,5,629,{null},Strain into glass
1583,1,869,2 oz,Vodka (orange)
1584,5,633,{null},Shake
1585,4,872,1 dash,Creme de Menthe (white)
1586,4,651,1/2 oz,Brandy (blackberry)
1587,7,756,{null},Shake vigorously
1589,1,690,1 1/2 oz,Vodka
1590,2,559,2 oz,Jagermeister
1591,6,772,{null},Stir
1592,6,794,1/2 oz,Half-and-Half
1593,4,602,{null},Stir
1594,4,875,1/4 oz,Campari
1595,1,809,Fill 3/4,Ice
1596,4,867,1 oz,Vermouth (dry)
1597,2,850,1 tsp,Orange Juice
1600,5,634,{null},Shake
1601,2,847,1 1/2 oz,Bourbon
1602,0,787,{null},Tools:Shaker
1603,2,565,1 1/2 shots,Tequila
1604,0,9,{null},Tools: Shaker
1605,4,499,2/3 oz,Orange Liqueur
1606,4,877,1 oz,Cointreau
1607,5,670,{null},Blend and serve
1608,3,585,Fill,Pineapple Juice
1609,1,541,3 oz (cherry),Vodka
1610,3,594,1 wedge,Limes
1611,4,603,{null},Shake
1612,6,773,{null},Rub Rim of cocktail glass with
1613,2,570,2 dashes,Bitters
1614,4,770,1/4 tsp,Sugar
1615,7,793,1 splash,Blue Curacao
1616,4,819,{null},Stir
1617,2,752,2 dashes,Bitters
1618,3,589,1 1/2 oz,Sake
1619,1,660,1 oz,Triple Sec
1620,3,831,2 oz,Club Soda
1621,1,548,Fill 3/4,Ice
1623,1,872,Fill,Ice
1624,1,651,1 1/2 cups,Ice
1625,2,853,1 1/2 oz,Rum
1626,3,834,1/2 oz,Creme de Cacao
1627,3,739,{null},Stir well
1628,3,701,3/4 oz,Vermouth (dry)
1629,1,875,Fill 1/2,Ice
1630,0,898,{null},Tools: Shaker
1631,3,828,1/2 oz,Applejack
1632,1,867,Fill 1/2,Ice
1635,3,836,Fill,Ice
1636,6,785,2 oz,Orange Juice
1637,4,862,1 oz,Lime Juice
1638,0,504,Fill,Ice
1639,2,89,3/4 oz,Vermouth
1640,0,497,{null},Tools: Mixing Glass
1641,3,738,{null},Garnish with a mint sprig and an orange slice
1642,1,877,Fill,Ice
1643,3,593,2 oz,7-Up
1644,3,835,{null},Recommended Peppers: Cayenne
1647,1,672,2 oz,Bourbon
1648,7,816,{null},Rim glass with lime juice
1649,1,770,Fill 3/4,Ice
1650,1,882,1 glass,Beer
1651,8,737,{null},Shake
1652,2,855,1 oz,Coffee Liqueur
1653,7,763,{null},In Beer Mug
1654,7,685,{null},Rim cocktail glass with sugar
1655,2,861,1 oz,Vodka
1656,4,548,1 dash,Bitters (orange)
1657,4,879,1/2 oz,Gin
1658,7,766,Garnish,Lemon Peel
1659,0,903,{null},Tools: Shaker
1660,0,901,{null},Tools: Shaker
1661,0,491,{null},Tools: Shaker
1662,3,721,1 oz,Blue Curacao
1663,1,862,Fill 2/3,Ice
1664,6,654,Garnish,Olives
1665,0,912,1 1/2 oz,Grenadine
1666,4,682,Garnish,Lemons
1668,2,758,1 1/4 oz,Gin (dry)
1669,9,16,{null},Garnish with a pineapple spear and a lime wheel
1670,8,627,{null},Stir until the glass frosts
1671,4,612,{null},Garnish with a lime wedge
1672,0,900,Fill,Ice
1673,5,643,{null},Shake
1674,5,646,{null},Shake
1675,5,768,2 scoops,Sherbet (orange)
1676,0,826,1 oz,Gin
1677,5,800,1 oz,Vodka
1678,1,679,Fill 3/4,Ice
1679,4,887,1/4 oz,Vodka (cherry)
1680,9,707,{null},Garnish with a lemon slice
1681,2,860,1 1/2 oz,Whiskey
1682,1,879,1 oz,Rum (dark)
1684,2,858,1 1/2 oz,Scotch
1685,0,21,{null},Tools: Shaker
1686,2,653,1/2 oz,Amaretto
1688,1,885,1/2 oz,Irish Cream
1689,3,606,1/2 oz,Herbal Liqueur
1690,7,663,{null},Garnish with 2-3 olives
1691,9,750,2,Blackberries
1692,3,841,2 oz,Irish Cream
1693,5,650,1/2 oz,Lemon Juice
1694,1,782,Fill 1/2,Ice
1695,3,844,1 1/2 oz,Blue Curacao
1696,6,670,{null},Recommended Vodka: Popov
1698,3,839,1 tsp,Sugar (powdered)
1699,1,682,2 oz,Vodka
1701,5,802,1/2 oz,Lemon Juice
1702,2,857,2 oz,Bourbon
1703,0,908,{null},Tools: Muddler
1704,4,883,3 oz,Milk
1705,3,848,{null},Recommended Schnapps: Goldschlager
1706,9,720,{null},Recommended Brandy: Kirschwasser
1708,8,751,{null},Recommended Whiskey: Crown Royal
1709,5,801,1 scoop,Ice Cream (vanilla)
1710,0,909,1 leaf,Mint
1711,0,811,2 oz,Hpnotiq Liqueur
1712,4,890,2 oz,Eggnog
1713,0,911,{null},Tools: Shaker
1714,4,679,1 oz,Orange Juice
1715,4,891,3 dashes,Orange Curacao
1717,0,514,{null},Tools: Mixing Glass
1718,0,917,{null},Tools: Shaker
1719,1,887,Fill 3/4,Ice
1720,3,602,1 oz,Orange Juice
1722,7,694,{null},Shake well
1723,6,667,{null},Strain into glass
1724,5,786,3 dashes,Celery Salt
1725,2,582,2 oz,Cranberry Juice
1727,6,668,{null},Strain into glass
1728,0,806,{null},Tools: Blender
1729,6,784,{null},Stir
1730,3,603,1 oz,Vodka
1731,8,756,{null},Recommended Wine: White Zinfandel
1733,1,560,Fill 3/4,Ice
1735,1,883,3 oz,Vodka
1737,2,586,2 1/2 oz,Brandy
1740,2,869,1/2 oz,Cranberry Juice
1741,5,794,1/2 oz,Orange Juice
1742,1,890,Fill 1/2,Ice
1743,1,891,Fill 3/4,Ice
1744,8,733,1 oz,Pineapple Juice
1745,2,690,1 oz,Rock and Rye
1746,1,559,2 oz,Tequila
1747,0,543,{null},Tools: Shaker
1748,4,787,1/4 oz,Rum (151 proof)
1749,2,809,2 oz,Pisco
1751,3,850,1 tsp,Creme de Violette
1753,3,719,3 oz,Hawaiian Punch
1754,1,565,Fill,Ice (crushed)
1755,0,499,{null},Tools: Shaker
1756,5,706,{null},Stir slowly
1757,3,847,1/2 oz,Pernod
1758,4,629,{null},Stir
1759,4,560,1/2 oz,Grenadine
1760,2,594,6 oz,Cranberry Juice
1761,2,585,1 1/2 oz,Triple Sec
1762,0,35,3 1/3 oz,Vodka
1764,1,570,2 oz,Bourbon
1765,2,882,{null},Drop shot glass of sake into glass of beer
1766,3,861,{null},Stir
1767,3,855,{null},Stir
1768,2,872,1/2 oz,Brandy
1769,2,589,1 1/2 oz,Vodka
1770,0,513,Fill 1/2,Ice
1771,2,651,1 oz,Rum (dark)
1772,3,853,1/2 oz,Lemon Juice
